Device,Date,Temperature
Device_1,1907-01-06,-0.3443
Device_2,1907-01-06,-0.44
Device_1,1906-12-06,-0.1650
Device_2,1906-12-06,-0.18
Device_1,1906-11-06,-0.3676
Device_2,1906-11-06,-0.38
Device_1,1906-10-06,-0.2809
Device_2,1906-10-06,-0.2
Device_1,1906-09-06,-0.3053
Device_2,1906-09-06,-0.25
Device_1,1906-08-06,-0.2362
Device_2,1906-08-06,-0.19
Device_1,1906-07-06,-0.2467
Device_2,1906-07-06,-0.27
Device_1,1906-06-06,-0.1768
Device_2,1906-06-06,-0.22
Device_1,1906-05-06,-0.2166
Device_2,1906-05-06,-0.21
Device_1,1906-04-06,-0.0514
Device_2,1906-04-06,-0.02
Device_1,1906-03-06,-0.1484
Device_2,1906-03-06,-0.15
Device_1,1906-02-06,-0.2379
Device_2,1906-02-06,-0.34
Device_1,1906-01-06,-0.1755
Device_2,1906-01-06,-0.31
Device_1,1905-12-06,-0.1334
Device_2,1905-12-06,-0.21
Device_1,1905-11-06,-0.0916
Device_2,1905-11-06,-0.08
Device_1,1905-10-06,-0.2960
Device_2,1905-10-06,-0.23
Device_1,1905-09-06,-0.2239
Device_2,1905-09-06,-0.15
Device_1,1905-08-06,-0.2275
Device_2,1905-08-06,-0.21
Device_1,1905-07-06,-0.1918
Device_2,1905-07-06,-0.25
Device_1,1905-06-06,-0.2503
Device_2,1905-06-06,-0.31
Device_1,1905-05-06,-0.2879
Device_2,1905-05-06,-0.33
Device_1,1905-04-06,-0.4481
Device_2,1905-04-06,-0.36
Device_1,1905-03-06,-0.3940
Device_2,1905-03-06,-0.25
Device_1,1905-02-06,-0.6187
Device_2,1905-02-06,-0.59
Device_1,1905-01-06,-0.3540
Device_2,1905-01-06,-0.38
Device_1,1904-12-06,-0.2414
Device_2,1904-12-06,-0.29
Device_1,1904-11-06,-0.1686
Device_2,1904-11-06,-0.16
Device_1,1904-10-06,-0.4066
Device_2,1904-10-06,-0.35
Device_1,1904-09-06,-0.4632
Device_2,1904-09-06,-0.47
Device_1,1904-08-06,-0.4314
Device_2,1904-08-06,-0.43
Device_1,1904-07-06,-0.4597
Device_2,1904-07-06,-0.48
Device_1,1904-06-06,-0.4403
Device_2,1904-06-06,-0.49
Device_1,1904-05-06,-0.4282
Device_2,1904-05-06,-0.5
Device_1,1904-04-06,-0.4717
Device_2,1904-04-06,-0.5
Device_1,1904-03-06,-0.5129
Device_2,1904-03-06,-0.46
Device_1,1904-02-06,-0.4670
Device_2,1904-02-06,-0.55
Device_1,1904-01-06,-0.5416
Device_2,1904-01-06,-0.64
Device_1,1903-12-06,-0.3861
Device_2,1903-12-06,-0.47
Device_1,1903-11-06,-0.3950
Device_2,1903-11-06,-0.38
Device_1,1903-10-06,-0.4357
Device_2,1903-10-06,-0.42
Device_1,1903-09-06,-0.3756
Device_2,1903-09-06,-0.43
Device_1,1903-08-06,-0.4296
Device_2,1903-08-06,-0.44
Device_1,1903-07-06,-0.3340
Device_2,1903-07-06,-0.3
Device_1,1903-06-06,-0.3759
Device_2,1903-06-06,-0.44
Device_1,1903-05-06,-0.3912
Device_2,1903-05-06,-0.41
Device_1,1903-04-06,-0.3540
Device_2,1903-04-06,-0.39
Device_1,1903-03-06,-0.2755
Device_2,1903-03-06,-0.23
Device_1,1903-02-06,-0.0800
Device_2,1903-02-06,-0.06
Device_1,1903-01-06,-0.2101
Device_2,1903-01-06,-0.27
Device_1,1902-12-06,-0.3592
Device_2,1902-12-06,-0.46
Device_1,1902-11-06,-0.3430
Device_2,1902-11-06,-0.36
Device_1,1902-10-06,-0.2821
Device_2,1902-10-06,-0.27
Device_1,1902-09-06,-0.2315
Device_2,1902-09-06,-0.2
Device_1,1902-08-06,-0.2643
Device_2,1902-08-06,-0.28
Device_1,1902-07-06,-0.2902
Device_2,1902-07-06,-0.26
Device_1,1902-06-06,-0.3324
Device_2,1902-06-06,-0.34
Device_1,1902-05-06,-0.2616
Device_2,1902-05-06,-0.31
Device_1,1902-04-06,-0.2697
Device_2,1902-04-06,-0.27
Device_1,1902-03-06,-0.1954
Device_2,1902-03-06,-0.29
Device_1,1902-02-06,-0.0409
Device_2,1902-02-06,-0.03
Device_1,1902-01-06,-0.0856
Device_2,1902-01-06,-0.19
Device_1,1901-12-06,-0.2372
Device_2,1901-12-06,-0.3
Device_1,1901-11-06,-0.1425
Device_2,1901-11-06,-0.17
Device_1,1901-10-06,-0.2786
Device_2,1901-10-06,-0.29
Device_1,1901-09-06,-0.2059
Device_2,1901-09-06,-0.17
Device_1,1901-08-06,-0.1299
Device_2,1901-08-06,-0.13
Device_1,1901-07-06,-0.1563
Device_2,1901-07-06,-0.09
Device_1,1901-06-06,-0.1273
Device_2,1901-06-06,-0.1
Device_1,1901-05-06,-0.1248
Device_2,1901-05-06,-0.18
Device_1,1901-04-06,-0.0646
Device_2,1901-04-06,-0.06
Device_1,1901-03-06,-0.0327
Device_2,1901-03-06,0.05
Device_1,1901-02-06,-0.0741
Device_2,1901-02-06,-0.05
Device_1,1901-01-06,-0.1259
Device_2,1901-01-06,-0.3
Device_1,1900-12-06,0.0320
Device_2,1900-12-06,-0.14
Device_1,1900-11-06,-0.1345
Device_2,1900-11-06,-0.13
Device_1,1900-10-06,0.0464
Device_2,1900-10-06,0.08
Device_1,1900-09-06,-0.0600
Device_2,1900-09-06,0.01
Device_1,1900-08-06,-0.0708
Device_2,1900-08-06,-0.04
Device_1,1900-07-06,-0.0728
Device_2,1900-07-06,-0.09
Device_1,1900-06-06,-0.0450
Device_2,1900-06-06,-0.15
Device_1,1900-05-06,-0.0371
Device_2,1900-05-06,-0.06
Device_1,1900-04-06,-0.0985
Device_2,1900-04-06,-0.14
Device_1,1900-03-06,-0.0402
Device_2,1900-03-06,0.02
Device_1,1900-02-06,-0.0934
Device_2,1900-02-06,-0.08
Device_1,1900-01-06,-0.2404
Device_2,1900-01-06,-0.4
Device_1,1899-12-06,-0.1656
Device_2,1899-12-06,-0.27
Device_1,1899-11-06,0.1523
Device_2,1899-11-06,0.12
Device_1,1899-10-06,-0.0241
Device_2,1899-10-06,0.0
Device_1,1899-09-06,-0.0307
Device_2,1899-09-06,0.0
Device_1,1899-08-06,-0.0664
Device_2,1899-08-06,-0.04
Device_1,1899-07-06,-0.1259
Device_2,1899-07-06,-0.13
Device_1,1899-06-06,-0.1977
Device_2,1899-06-06,-0.26
Device_1,1899-05-06,-0.1203
Device_2,1899-05-06,-0.2
Device_1,1899-04-06,-0.1946
Device_2,1899-04-06,-0.21
Device_1,1899-03-06,-0.2549
Device_2,1899-03-06,-0.35
Device_1,1899-02-06,-0.2787
Device_2,1899-02-06,-0.39
Device_1,1899-01-06,-0.1005
Device_2,1899-01-06,-0.18
Device_1,1898-12-06,-0.0073
Device_2,1898-12-06,-0.22
Device_1,1898-11-06,-0.2417
Device_2,1898-11-06,-0.35
Device_1,1898-10-06,-0.3234
Device_2,1898-10-06,-0.32
Device_1,1898-09-06,-0.1968
Device_2,1898-09-06,-0.19
Device_1,1898-08-06,-0.2306
Device_2,1898-08-06,-0.22
Device_1,1898-07-06,-0.2426
Device_2,1898-07-06,-0.22
Device_1,1898-06-06,-0.2078
Device_2,1898-06-06,-0.2
Device_1,1898-05-06,-0.2887
Device_2,1898-05-06,-0.35
Device_1,1898-04-06,-0.3467
Device_2,1898-04-06,-0.33
Device_1,1898-03-06,-0.6515
Device_2,1898-03-06,-0.55
Device_1,1898-02-06,-0.2785
Device_2,1898-02-06,-0.34
Device_1,1898-01-06,-0.0399
Device_2,1898-01-06,-0.06
Device_1,1897-12-06,-0.2989
Device_2,1897-12-06,-0.26
Device_1,1897-11-06,-0.2619
Device_2,1897-11-06,-0.18
Device_1,1897-10-06,-0.1608
Device_2,1897-10-06,-0.1
Device_1,1897-09-06,-0.0247
Device_2,1897-09-06,-0.04
Device_1,1897-08-06,-0.0735
Device_2,1897-08-06,-0.03
Device_1,1897-07-06,-0.0401
Device_2,1897-07-06,-0.04
Device_1,1897-06-06,-0.1000
Device_2,1897-06-06,-0.12
Device_1,1897-05-06,-0.0256
Device_2,1897-05-06,0.0
Device_1,1897-04-06,-0.0032
Device_2,1897-04-06,-0.01
Device_1,1897-03-06,-0.1863
Device_2,1897-03-06,-0.12
Device_1,1897-02-06,-0.1086
Device_2,1897-02-06,-0.19
Device_1,1897-01-06,-0.1857
Device_2,1897-01-06,-0.22
Device_1,1896-12-06,0.0490
Device_2,1896-12-06,-0.12
Device_1,1896-11-06,-0.1659
Device_2,1896-11-06,-0.16
Device_1,1896-10-06,-0.0056
Device_2,1896-10-06,0.04
Device_1,1896-09-06,-0.0679
Device_2,1896-09-06,-0.05
Device_1,1896-08-06,-0.0723
Device_2,1896-08-06,-0.09
Device_1,1896-07-06,-0.0509
Device_2,1896-07-06,-0.06
Device_1,1896-06-06,-0.0925
Device_2,1896-06-06,-0.13
Device_1,1896-05-06,-0.1042
Device_2,1896-05-06,-0.19
Device_1,1896-04-06,-0.2660
Device_2,1896-04-06,-0.33
Device_1,1896-03-06,-0.2079
Device_2,1896-03-06,-0.29
Device_1,1896-02-06,-0.0789
Device_2,1896-02-06,-0.15
Device_1,1896-01-06,-0.1056
Device_2,1896-01-06,-0.23
Device_1,1895-12-06,-0.0690
Device_2,1895-12-06,-0.12
Device_1,1895-11-06,-0.1602
Device_2,1895-11-06,-0.15
Device_1,1895-10-06,-0.1317
Device_2,1895-10-06,-0.11
Device_1,1895-09-06,-0.1329
Device_2,1895-09-06,-0.02
Device_1,1895-08-06,-0.2243
Device_2,1895-08-06,-0.16
Device_1,1895-07-06,-0.2010
Device_2,1895-07-06,-0.16
Device_1,1895-06-06,-0.2938
Device_2,1895-06-06,-0.25
Device_1,1895-05-06,-0.2076
Device_2,1895-05-06,-0.23
Device_1,1895-04-06,-0.1868
Device_2,1895-04-06,-0.23
Device_1,1895-03-06,-0.2879
Device_2,1895-03-06,-0.3
Device_1,1895-02-06,-0.4136
Device_2,1895-02-06,-0.42
Device_1,1895-01-06,-0.4389
Device_2,1895-01-06,-0.44
Device_1,1894-12-06,-0.2412
Device_2,1894-12-06,-0.22
Device_1,1894-11-06,-0.2979
Device_2,1894-11-06,-0.25
Device_1,1894-10-06,-0.2135
Device_2,1894-10-06,-0.17
Device_1,1894-09-06,-0.2531
Device_2,1894-09-06,-0.23
Device_1,1894-08-06,-0.2735
Device_2,1894-08-06,-0.29
Device_1,1894-07-06,-0.2738
Device_2,1894-07-06,-0.32
Device_1,1894-06-06,-0.3487
Device_2,1894-06-06,-0.43
Device_1,1894-05-06,-0.3018
Device_2,1894-05-06,-0.3
Device_1,1894-04-06,-0.3023
Device_2,1894-04-06,-0.41
Device_1,1894-03-06,-0.2064
Device_2,1894-03-06,-0.2
Device_1,1894-02-06,-0.2215
Device_2,1894-02-06,-0.31
Device_1,1894-01-06,-0.4360
Device_2,1894-01-06,-0.55
Device_1,1893-12-06,-0.2452
Device_2,1893-12-06,-0.38
Device_1,1893-11-06,-0.1657
Device_2,1893-11-06,-0.17
Device_1,1893-10-06,-0.2099
Device_2,1893-10-06,-0.16
Device_1,1893-09-06,-0.2587
Device_2,1893-09-06,-0.18
Device_1,1893-08-06,-0.3281
Device_2,1893-08-06,-0.24
Device_1,1893-07-06,-0.2018
Device_2,1893-07-06,-0.14
Device_1,1893-06-06,-0.2405
Device_2,1893-06-06,-0.24
Device_1,1893-05-06,-0.3421
Device_2,1893-05-06,-0.35
Device_1,1893-04-06,-0.3500
Device_2,1893-04-06,-0.32
Device_1,1893-03-06,-0.2218
Device_2,1893-03-06,-0.24
Device_1,1893-02-06,-0.6107
Device_2,1893-02-06,-0.51
Device_1,1893-01-06,-0.6796
Device_2,1893-01-06,-0.69
Device_1,1892-12-06,-0.4708
Device_2,1892-12-06,-0.29
Device_1,1892-11-06,-0.4728
Device_2,1892-11-06,-0.49
Device_1,1892-10-06,-0.2464
Device_2,1892-10-06,-0.17
Device_1,1892-09-06,-0.2198
Device_2,1892-09-06,-0.25
Device_1,1892-08-06,-0.3279
Device_2,1892-08-06,-0.2
Device_1,1892-07-06,-0.3497
Device_2,1892-07-06,-0.28
Device_1,1892-06-06,-0.2831
Device_2,1892-06-06,-0.2
Device_1,1892-05-06,-0.3081
Device_2,1892-05-06,-0.25
Device_1,1892-04-06,-0.3203
Device_2,1892-04-06,-0.35
Device_1,1892-03-06,-0.3032
Device_2,1892-03-06,-0.36
Device_1,1892-02-06,-0.1353
Device_2,1892-02-06,-0.15
Device_1,1892-01-06,-0.2372
Device_2,1892-01-06,-0.26
Device_1,1891-12-06,-0.0421
Device_2,1891-12-06,-0.03
Device_1,1891-11-06,-0.3968
Device_2,1891-11-06,-0.37
Device_1,1891-10-06,-0.2861
Device_2,1891-10-06,-0.24
Device_1,1891-09-06,-0.1514
Device_2,1891-09-06,-0.13
Device_1,1891-08-06,-0.2313
Device_2,1891-08-06,-0.21
Device_1,1891-07-06,-0.2264
Device_2,1891-07-06,-0.22
Device_1,1891-06-06,-0.2023
Device_2,1891-06-06,-0.22
Device_1,1891-05-06,-0.1374
Device_2,1891-05-06,-0.17
Device_1,1891-04-06,-0.2523
Device_2,1891-04-06,-0.25
Device_1,1891-03-06,-0.2120
Device_2,1891-03-06,-0.15
Device_1,1891-02-06,-0.5228
Device_2,1891-02-06,-0.49
Device_1,1891-01-06,-0.3772
Device_2,1891-01-06,-0.46
Device_1,1890-12-06,-0.2302
Device_2,1890-12-06,-0.3
Device_1,1890-11-06,-0.3419
Device_2,1890-11-06,-0.37
Device_1,1890-10-06,-0.2941
Device_2,1890-10-06,-0.23
Device_1,1890-09-06,-0.3508
Device_2,1890-09-06,-0.36
Device_1,1890-08-06,-0.3257
Device_2,1890-08-06,-0.36
Device_1,1890-07-06,-0.2802
Device_2,1890-07-06,-0.3
Device_1,1890-06-06,-0.2875
Device_2,1890-06-06,-0.27
Device_1,1890-05-06,-0.3892
Device_2,1890-05-06,-0.48
Device_1,1890-04-06,-0.2588
Device_2,1890-04-06,-0.38
Device_1,1890-03-06,-0.3189
Device_2,1890-03-06,-0.41
Device_1,1890-02-06,-0.4268
Device_2,1890-02-06,-0.48
Device_1,1890-01-06,-0.3594
Device_2,1890-01-06,-0.48
Device_1,1889-12-06,-0.1750
Device_2,1889-12-06,-0.31
Device_1,1889-11-06,-0.2769
Device_2,1889-11-06,-0.32
Device_1,1889-10-06,-0.1913
Device_2,1889-10-06,-0.22
Device_1,1889-09-06,-0.2264
Device_2,1889-09-06,-0.18
Device_1,1889-08-06,-0.1370
Device_2,1889-08-06,-0.18
Device_1,1889-07-06,-0.1604
Device_2,1889-07-06,-0.05
Device_1,1889-06-06,-0.0698
Device_2,1889-06-06,-0.12
Device_1,1889-05-06,-0.0326
Device_2,1889-05-06,-0.03
Device_1,1889-04-06,0.0496
Device_2,1889-04-06,0.04
Device_1,1889-03-06,0.1207
Device_2,1889-03-06,0.04
Device_1,1889-02-06,0.0152
Device_2,1889-02-06,0.14
Device_1,1889-01-06,-0.0944
Device_2,1889-01-06,-0.21
Device_1,1888-12-06,0.0445
Device_2,1888-12-06,-0.12
Device_1,1888-11-06,-0.0418
Device_2,1888-11-06,0.0
Device_1,1888-10-06,0.0190
Device_2,1888-10-06,0.01
Device_1,1888-09-06,-0.0690
Device_2,1888-09-06,-0.07
Device_1,1888-08-06,-0.1633
Device_2,1888-08-06,-0.11
Device_1,1888-07-06,-0.1149
Device_2,1888-07-06,-0.1
Device_1,1888-06-06,-0.0943
Device_2,1888-06-06,-0.2
Device_1,1888-05-06,-0.1561
Device_2,1888-05-06,-0.22
Device_1,1888-04-06,-0.1761
Device_2,1888-04-06,-0.28
Device_1,1888-03-06,-0.2974
Device_2,1888-03-06,-0.47
Device_1,1888-02-06,-0.3288
Device_2,1888-02-06,-0.43
Device_1,1888-01-06,-0.3871
Device_2,1888-01-06,-0.43
Device_1,1887-12-06,-0.1988
Device_2,1887-12-06,-0.38
Device_1,1887-11-06,-0.1572
Device_2,1887-11-06,-0.25
Device_1,1887-10-06,-0.2995
Device_2,1887-10-06,-0.32
Device_1,1887-09-06,-0.1827
Device_2,1887-09-06,-0.19
Device_1,1887-08-06,-0.3148
Device_2,1887-08-06,-0.28
Device_1,1887-07-06,-0.2707
Device_2,1887-07-06,-0.19
Device_1,1887-06-06,-0.2149
Device_2,1887-06-06,-0.21
Device_1,1887-05-06,-0.2390
Device_2,1887-05-06,-0.33
Device_1,1887-04-06,-0.1899
Device_2,1887-04-06,-0.37
Device_1,1887-03-06,-0.1655
Device_2,1887-03-06,-0.32
Device_1,1887-02-06,-0.3745
Device_2,1887-02-06,-0.48
Device_1,1887-01-06,-0.3792
Device_2,1887-01-06,-0.66
Device_1,1886-12-06,-0.1630
Device_2,1886-12-06,-0.25
Device_1,1886-11-06,-0.1952
Device_2,1886-11-06,-0.26
Device_1,1886-10-06,-0.2261
Device_2,1886-10-06,-0.25
Device_1,1886-09-06,-0.1969
Device_2,1886-09-06,-0.19
Device_1,1886-08-06,-0.2146
Device_2,1886-08-06,-0.31
Device_1,1886-07-06,-0.1599
Device_2,1886-07-06,-0.16
Device_1,1886-06-06,-0.2468
Device_2,1886-06-06,-0.39
Device_1,1886-05-06,-0.1573
Device_2,1886-05-06,-0.27
Device_1,1886-04-06,-0.1679
Device_2,1886-04-06,-0.29
Device_1,1886-03-06,-0.2823
Device_2,1886-03-06,-0.41
Device_1,1886-02-06,-0.2795
Device_2,1886-02-06,-0.46
Device_1,1886-01-06,-0.1143
Device_2,1886-01-06,-0.43
Device_1,1885-12-06,0.0500
Device_2,1885-12-06,-0.07
Device_1,1885-11-06,-0.1262
Device_2,1885-11-06,-0.22
Device_1,1885-10-06,-0.1289
Device_2,1885-10-06,-0.2
Device_1,1885-09-06,-0.1963
Device_2,1885-09-06,-0.19
Device_1,1885-08-06,-0.2407
Device_2,1885-08-06,-0.27
Device_1,1885-07-06,-0.2375
Device_2,1885-07-06,-0.29
Device_1,1885-06-06,-0.3052
Device_2,1885-06-06,-0.5
Device_1,1885-05-06,-0.2787
Device_2,1885-05-06,-0.42
Device_1,1885-04-06,-0.2564
Device_2,1885-04-06,-0.45
Device_1,1885-03-06,-0.1473
Device_2,1885-03-06,-0.24
Device_1,1885-02-06,-0.2558
Device_2,1885-02-06,-0.3
Device_1,1885-01-06,-0.4267
Device_2,1885-01-06,-0.66
Device_1,1884-12-06,-0.1440
Device_2,1884-12-06,-0.3
Device_1,1884-11-06,-0.2692
Device_2,1884-11-06,-0.3
Device_1,1884-10-06,-0.1695
Device_2,1884-10-06,-0.22
Device_1,1884-09-06,-0.2238
Device_2,1884-09-06,-0.24
Device_1,1884-08-06,-0.2698
Device_2,1884-08-06,-0.27
Device_1,1884-07-06,-0.2985
Device_2,1884-07-06,-0.35
Device_1,1884-06-06,-0.1939
Device_2,1884-06-06,-0.38
Device_1,1884-05-06,-0.1282
Device_2,1884-05-06,-0.32
Device_1,1884-04-06,-0.1809
Device_2,1884-04-06,-0.36
Device_1,1884-03-06,-0.2061
Device_2,1884-03-06,-0.36
Device_1,1884-02-06,-0.1430
Device_2,1884-02-06,-0.13
Device_1,1884-01-06,-0.1843
Device_2,1884-01-06,-0.18
Device_1,1883-12-06,-0.0738
Device_2,1883-12-06,-0.19
Device_1,1883-11-06,-0.1683
Device_2,1883-11-06,-0.21
Device_1,1883-10-06,-0.1612
Device_2,1883-10-06,-0.12
Device_1,1883-09-06,-0.1467
Device_2,1883-09-06,-0.19
Device_1,1883-08-06,-0.0526
Device_2,1883-08-06,-0.14
Device_1,1883-07-06,-0.0849
Device_2,1883-07-06,-0.09
Device_1,1883-06-06,-0.0066
Device_2,1883-06-06,-0.13
Device_1,1883-05-06,-0.1455
Device_2,1883-05-06,-0.26
Device_1,1883-04-06,-0.1746
Device_2,1883-04-06,-0.25
Device_1,1883-03-06,-0.1326
Device_2,1883-03-06,-0.18
Device_1,1883-02-06,-0.2915
Device_2,1883-02-06,-0.42
Device_1,1883-01-06,-0.2707
Device_2,1883-01-06,-0.34
Device_1,1882-12-06,-0.1705
Device_2,1882-12-06,-0.25
Device_1,1882-11-06,-0.1279
Device_2,1882-11-06,-0.21
Device_1,1882-10-06,-0.2101
Device_2,1882-10-06,-0.23
Device_1,1882-09-06,0.0077
Device_2,1882-09-06,-0.01
Device_1,1882-08-06,-0.0037
Device_2,1882-08-06,0.03
Device_1,1882-07-06,-0.0666
Device_2,1882-07-06,-0.11
Device_1,1882-06-06,-0.1391
Device_2,1882-06-06,-0.25
Device_1,1882-05-06,-0.1459
Device_2,1882-05-06,-0.18
Device_1,1882-04-06,-0.1241
Device_2,1882-04-06,-0.2
Device_1,1882-03-06,0.0754
Device_2,1882-03-06,0.01
Device_1,1882-02-06,0.0385
Device_2,1882-02-06,0.08
Device_1,1882-01-06,0.0883
Device_2,1882-01-06,0.09
Device_1,1881-12-06,-0.0439
Device_2,1881-12-06,-0.16
Device_1,1881-11-06,-0.2194
Device_2,1881-11-06,-0.26
Device_1,1881-10-06,-0.2207
Device_2,1881-10-06,-0.2
Device_1,1881-09-06,-0.1824
Device_2,1881-09-06,-0.09
Device_1,1881-08-06,-0.0519
Device_2,1881-08-06,-0.03
Device_1,1881-07-06,-0.0329
Device_2,1881-07-06,-0.07
Device_1,1881-06-06,-0.0892
Device_2,1881-06-06,-0.28
Device_1,1881-05-06,0.0284
Device_2,1881-05-06,-0.04
Device_1,1881-04-06,0.0734
Device_2,1881-04-06,-0.03
Device_1,1881-03-06,0.0348
Device_2,1881-03-06,0.01
Device_1,1881-02-06,-0.0296
Device_2,1881-02-06,-0.14
Device_1,1881-01-06,-0.0205
Device_2,1881-01-06,-0.1
Device_1,1880-12-06,-0.0775
Device_2,1880-12-06,-0.22
Device_1,1880-11-06,-0.2672
Device_2,1880-11-06,-0.19
Device_1,1880-10-06,-0.1786
Device_2,1880-10-06,-0.16
Device_1,1880-09-06,-0.0817
Device_2,1880-09-06,-0.17
Device_1,1880-08-06,-0.0725
Device_2,1880-08-06,-0.08
Device_1,1880-07-06,-0.1491
Device_2,1880-07-06,-0.24
Device_1,1880-06-06,-0.1692
Device_2,1880-06-06,-0.29
Device_1,1880-05-06,-0.0738
Device_2,1880-05-06,-0.14
Device_1,1880-04-06,-0.0499
Device_2,1880-04-06,-0.27
Device_1,1880-03-06,-0.1357
Device_2,1880-03-06,-0.18
Device_1,1880-02-06,-0.1229
Device_2,1880-02-06,-0.21
Device_1,1880-01-06,0.0009
Device_2,1880-01-06,-0.3